363.0000	51.0000
288.0000	9.0000
222.0000	54.0000
312.0000	99.0000
288.0000	135.0000
261.0000	129.0000
2238.0000	1572.0000
2217.0000	1659.0000
2193.0000	1635.0000
2127.0000	1764.0000
2094.0000	1770.0000
2253.0000	1896.0000
2097.0000	1890.0000
2070.0000	1872.0000
2052.0000	1884.0000
2016.0000	1854.0000
1995.0000	1908.0000
1920.0000	1827.0000
1992.0000	1707.0000
2052.0000	1635.0000
2094.0000	1521.0000
2133.0000	1485.0000
2121.0000	1431.0000
2184.0000	1401.0000
2160.0000	1344.0000
2190.0000	1245.0000
2103.0000	1200.0000
2244.0000	918.0000
2229.0000	786.0000
2256.0000	753.0000
2217.0000	708.0000
2235.0000	657.0000
2163.0000	588.0000
2181.0000	426.0000
2229.0000	300.0000
2187.0000	324.0000
2253.0000	204.0000
2115.0000	204.0000
1941.0000	321.0000
1848.0000	192.0000
1872.0000	168.0000
1827.0000	273.0000
1839.0000	306.0000
1821.0000	324.0000
1800.0000	324.0000
1869.0000	414.0000
1896.0000	417.0000
1914.0000	537.0000
1887.0000	594.0000
1992.0000	657.0000
2013.0000	675.0000
2124.0000	759.0000
2103.0000	831.0000
2058.0000	837.0000
2064.0000	942.0000
2040.0000	1050.0000
2007.0000	756.0000
1980.0000	699.0000
1959.0000	768.0000
1986.0000	807.0000
1821.0000	723.0000
1953.0000	1068.0000
1998.0000	1206.0000
2046.0000	1407.0000
1995.0000	1362.0000
1995.0000	1536.0000
1944.0000	1629.0000
1854.0000	1755.0000
1776.0000	1845.0000
1830.0000	1719.0000
1788.0000	1701.0000
1743.0000	1725.0000
1650.0000	1791.0000
1761.0000	1041.0000
1866.0000	1215.0000
1842.0000	1257.0000
1869.0000	1344.0000
1911.0000	1500.0000
1872.0000	1524.0000
1872.0000	1506.0000
1770.0000	1500.0000
1782.0000	1248.0000
1800.0000	1200.0000
1794.0000	1179.0000
1689.0000	1359.0000
1671.0000	1425.0000
1644.0000	1284.0000
1599.0000	1329.0000
1644.0000	1530.0000
1578.0000	1464.0000
1560.0000	1488.0000
1533.0000	1476.0000
1563.0000	1545.0000
1512.0000	1539.0000
1542.0000	1641.0000
1437.0000	1668.0000
1428.0000	1749.0000
1419.0000	1776.0000
1332.0000	1827.0000
1350.0000	1905.0000
1290.0000	1833.0000
1269.0000	1818.0000
1245.0000	1809.0000
1215.0000	1812.0000
1299.0000	1707.0000
1311.0000	1617.0000
1293.0000	1581.0000
1239.0000	1656.0000
1212.0000	1665.0000
1251.0000	1521.0000
1224.0000	1527.0000
1461.0000	1509.0000
1422.0000	1509.0000
1392.0000	1515.0000
1368.0000	1497.0000
1431.0000	1452.0000
1461.0000	1383.0000
1326.0000	1434.0000
1305.0000	1401.0000
1680.0000	1113.0000
1659.0000	1125.0000
1644.0000	1086.0000
1617.0000	1080.0000
1650.0000	978.0000
1596.0000	1017.0000
1548.0000	1065.0000
1572.0000	1218.0000
1500.0000	1209.0000
1467.0000	1200.0000
1428.0000	1320.0000
