117.0000	21.0000
198.0000	141.0000
342.0000	42.0000
432.0000	84.0000
480.0000	84.0000
117.0000	258.0000
33.0000	396.0000
660.0000	78.0000
753.0000	75.0000
900.0000	78.0000
1020.0000	156.0000
1218.0000	156.0000
1293.0000	132.0000
2181.0000	3.0000
2169.0000	54.0000
2286.0000	90.0000
2103.0000	141.0000
2040.0000	114.0000
2127.0000	234.0000
2238.0000	258.0000
2199.0000	348.0000
2022.0000	312.0000
1869.0000	327.0000
1791.0000	330.0000
1917.0000	441.0000
2145.0000	525.0000
2163.0000	714.0000
2118.0000	825.0000
2043.0000	783.0000
1905.0000	624.0000
1884.0000	864.0000
1989.0000	1128.0000
2016.0000	1230.0000
2058.0000	1206.0000
1470.0000	360.0000
921.0000	288.0000
765.0000	285.0000
777.0000	300.0000
663.0000	219.0000
663.0000	300.0000
528.0000	273.0000
105.0000	657.0000
150.0000	723.0000
198.0000	771.0000
258.0000	624.0000
273.0000	681.0000
483.0000	450.0000
417.0000	564.0000
531.0000	543.0000
489.0000	633.0000
786.0000	462.0000
750.0000	516.0000
717.0000	540.0000
684.0000	678.0000
756.0000	756.0000
753.0000	810.0000
762.0000	897.0000
684.0000	831.0000
582.0000	846.0000
351.0000	873.0000
480.0000	1086.0000
681.0000	1224.0000
762.0000	1251.0000
684.0000	1395.0000
798.0000	1581.0000
552.0000	1545.0000
489.0000	1533.0000
534.0000	1740.0000
240.0000	1908.0000
219.0000	1704.0000
30.0000	1689.0000
108.0000	1374.0000
141.0000	1386.0000
156.0000	1320.0000
291.0000	1401.0000
243.0000	1557.0000
390.0000	1323.0000
282.0000	1254.0000
1095.0000	1389.0000
1017.0000	1641.0000
1224.0000	1542.0000
1317.0000	1770.0000
1476.0000	1716.0000
1791.0000	1710.0000
1710.0000	1809.0000
1764.0000	1836.0000
1851.0000	1845.0000
2058.0000	1710.0000
2079.0000	1824.0000
2259.0000	1464.0000
2235.0000	1476.0000
2178.0000	1464.0000
2124.0000	1488.0000
1812.0000	1464.0000
1740.0000	1443.0000
1749.0000	1356.0000
1704.0000	1164.0000
1605.0000	1320.0000
1554.0000	1437.0000
1488.0000	1467.0000
1425.0000	1302.0000
1209.0000	1239.0000
1242.0000	1068.0000
1290.0000	1059.0000
1164.0000	1038.0000
1233.0000	825.0000
1164.0000	702.0000
963.0000	906.0000
933.0000	933.0000
930.0000	852.0000
864.0000	573.0000
918.0000	513.0000
894.0000	435.0000
1044.0000	393.0000
1155.0000	438.0000
1317.0000	648.0000
1521.0000	642.0000
1533.0000	690.0000
1758.0000	6.0000
