1377.0000	42.0000
1401.0000	72.0000
1347.0000	69.0000
1335.0000	90.0000
2133.0000	345.0000
1959.0000	429.0000
1656.0000	354.0000
1200.0000	267.0000
786.0000	390.0000
180.0000	396.0000
159.0000	810.0000
339.0000	1170.0000
741.0000	681.0000
1026.0000	678.0000
1659.0000	609.0000
1740.0000	585.0000
1929.0000	828.0000
2019.0000	1437.0000
1704.0000	1146.0000
1659.0000	1092.0000
1623.0000	1149.0000
1548.0000	1233.0000
1374.0000	1413.0000
1488.0000	1869.0000
1062.0000	1671.0000
921.0000	1533.0000
798.0000	1434.0000
192.0000	1551.0000
21.0000	1626.0000
111.0000	1806.0000
270.0000	1689.0000
465.0000	1851.0000
612.0000	1830.0000
642.0000	1830.0000
