2256.0000	9.0000
2142.0000	249.0000
2208.0000	366.0000
2223.0000	429.0000
2007.0000	198.0000
1929.0000	165.0000
1890.0000	204.0000
1890.0000	126.0000
1869.0000	87.0000
1569.0000	12.0000
834.0000	84.0000
375.0000	66.0000
360.0000	123.0000
345.0000	162.0000
225.0000	111.0000
108.0000	150.0000
726.0000	198.0000
684.0000	258.0000
708.0000	348.0000
708.0000	528.0000
582.0000	522.0000
972.0000	312.0000
1200.0000	270.0000
1050.0000	375.0000
1074.0000	390.0000
1026.0000	477.0000
1374.0000	414.0000
1464.0000	495.0000
1227.0000	582.0000
1578.0000	345.0000
1629.0000	342.0000
1779.0000	243.0000
1926.0000	435.0000
1728.0000	660.0000
1755.0000	681.0000
2043.0000	1029.0000
2235.0000	1236.0000
2151.0000	1662.0000
1446.0000	867.0000
882.0000	663.0000
624.0000	726.0000
537.0000	786.0000
102.0000	957.0000
96.0000	1020.0000
405.0000	999.0000
315.0000	1095.0000
306.0000	1122.0000
228.0000	1119.0000
495.0000	1062.0000
477.0000	1134.0000
747.0000	1158.0000
492.0000	1314.0000
351.0000	1341.0000
864.0000	1242.0000
879.0000	1290.0000
864.0000	1362.0000
1011.0000	1428.0000
942.0000	1590.0000
780.0000	1491.0000
765.0000	1476.0000
537.0000	1464.0000
516.0000	1518.0000
468.0000	1464.0000
207.0000	1530.0000
261.0000	1623.0000
153.0000	1629.0000
108.0000	1674.0000
144.0000	1740.0000
48.0000	1752.0000
3.0000	1851.0000
9.0000	1254.0000
450.0000	1773.0000
492.0000	1806.0000
471.0000	1827.0000
660.0000	1890.0000
696.0000	1881.0000
1116.0000	1842.0000
1278.0000	1743.0000
1284.0000	1632.0000
1395.0000	1764.0000
1521.0000	1818.0000
1500.0000	1908.0000
1446.0000	1908.0000
1689.0000	1914.0000
1809.0000	1794.0000
1815.0000	1587.0000
1791.0000	1569.0000
1776.0000	1527.0000
1626.0000	1566.0000
1593.0000	1512.0000
1527.0000	1626.0000
1734.0000	1371.0000
1749.0000	1248.0000
1731.0000	1038.0000
1656.0000	1065.0000
1632.0000	1179.0000
1605.0000	1263.0000
1608.0000	1317.0000
1575.0000	1347.0000
1497.0000	1311.0000
1452.0000	1422.0000
1329.0000	1353.0000
1254.0000	1350.0000
1137.0000	1311.0000
1194.0000	1197.0000
1263.0000	1092.0000
1170.0000	1080.0000
