54.0000	18.0000
93.0000	132.0000
168.0000	504.0000
27.0000	657.0000
33.0000	765.0000
342.0000	825.0000
522.0000	1044.0000
30.0000	1032.0000
129.0000	1287.0000
123.0000	1353.0000
168.0000	1455.0000
96.0000	1569.0000
39.0000	1533.0000
438.0000	1302.0000
576.0000	1425.0000
594.0000	1518.0000
354.0000	1629.0000
231.0000	1728.0000
351.0000	1836.0000
396.0000	1851.0000
510.0000	1656.0000
522.0000	1689.0000
564.0000	1734.0000
600.0000	1818.0000
588.0000	1800.0000
564.0000	1818.0000
537.0000	1770.0000
504.0000	1812.0000
780.0000	1683.0000
684.0000	1818.0000
846.0000	1863.0000
933.0000	1833.0000
1134.0000	1893.0000
1233.0000	1695.0000
1056.0000	1653.0000
1032.0000	1629.0000
1062.0000	1494.0000
813.0000	1251.0000
753.0000	1260.0000
789.0000	1290.0000
1218.0000	1374.0000
1344.0000	1281.0000
1275.0000	1488.0000
1320.0000	1491.0000
1365.0000	1551.0000
1533.0000	1485.0000
1734.0000	1551.0000
1836.0000	1482.0000
1851.0000	1626.0000
1878.0000	1737.0000
2058.0000	1800.0000
2124.0000	1911.0000
1836.0000	1908.0000
1659.0000	1842.0000
1530.0000	1794.0000
1584.0000	1830.0000
1554.0000	1875.0000
2127.0000	1476.0000
2097.0000	1503.0000
2070.0000	1473.0000
2172.0000	1611.0000
2286.0000	1431.0000
2052.0000	1173.0000
1761.0000	1254.0000
2040.0000	1002.0000
2037.0000	1062.0000
2154.0000	999.0000
2202.0000	954.0000
1980.0000	819.0000
1905.0000	753.0000
1920.0000	570.0000
1776.0000	708.0000
2280.0000	432.0000
2274.0000	165.0000
1872.0000	204.0000
1719.0000	264.0000
1644.0000	375.0000
1386.0000	300.0000
1476.0000	87.0000
1296.0000	186.0000
1167.0000	330.0000
399.0000	6.0000
453.0000	6.0000
576.0000	171.0000
423.0000	336.0000
423.0000	468.0000
690.0000	375.0000
810.0000	276.0000
945.0000	66.0000
750.0000	531.0000
1113.0000	435.0000
1233.0000	480.0000
1152.0000	651.0000
1038.0000	561.0000
1005.0000	681.0000
1050.0000	813.0000
1011.0000	804.0000
981.0000	831.0000
1125.0000	858.0000
1164.0000	762.0000
1188.0000	795.0000
1350.0000	720.0000
1389.0000	783.0000
1461.0000	567.0000
1575.0000	759.0000
1509.0000	912.0000
1452.0000	882.0000
1485.0000	1041.0000
1482.0000	1143.0000
1368.0000	1044.0000
1617.0000	1224.0000
